2950288
STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,DAPR,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08,WT09,WT11
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-02-17,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-02-18,,,,,0.65,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-02-19,,,,,0.29,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-02-20,,,,,0.02,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-02-21,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-02-22,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-02-23,,,,,0.78,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-02-24,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-02-25,,,,,0.3,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-02-26,,,,,0.66,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-02-27,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-02-28,,,,,0.01,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-01,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-02,,,,,0.13,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-03,,,,,0.19,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-04,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-05,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-06,,,,,0,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-07,,,,,0.06,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-08,,,,,0.07,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-09,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-10,,,,,0.34,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-11,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-12,,,,,0.03,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-13,,,,,0.39,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-14,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-15,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-16,,,,,0,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-17,,,,,0,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-18,,,,,0.09,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-19,,,,,0.01,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-20,,,,,0.19,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-21,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-22,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-23,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-24,,,,,0.55,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-25,,,,,0.81,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-26,,,,,0.01,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-27,,,,,0.01,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-28,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-29,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-30,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-03-31,,,,,0,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-04-01,,,,,0.82,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-04-02,,,,,0.14,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-04-03,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-04-04,,,,,0.15,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-04-05,,,,,0.01,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-04-06,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-04-07,,,,,0.38,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-04-08,,,,,0.85,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-04-09,,,,,0.02,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-04-10,,,,,0.11,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-04-11,,,,,0.01,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-04-12,,,,,0.01,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-04-13,,,,,0.05,,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-04-14,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0089,"WOONSOCKET 1.8 WNW, RI US",42.00837,-71.532716,71,2022-04-15,,,,,0.21,,,,,,,,,,,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-06,,11,0.75,,,,0,,,,,,,0,,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-07,,,,,0.32,4,,,,,,,,,0.3,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-08,,,,,0.13,1.5,,,,,,,,,0.1,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-09,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-10,,,,,0.04,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-11,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-12,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-13,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-14,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-15,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-16,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-17,,,,,0.98,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-18,,,,,0.03,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-19,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-20,,,,,0.06,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-21,,,,,0.09,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-22,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-23,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-24,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-25,,,,,0.04,0.5,,,,,,,,,0.1,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-26,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-27,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-28,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-29,,,,,0.37,3.5,,,,,,,,,0.4,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-30,,,,,0.67,,,,,,,,,,,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-01-31,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-01,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-02,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-03,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-04,,,,,0.35,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-05,,,,,1.34,0.2,,,,,,,,,,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-06,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-07,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-08,,,,,1.37,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-09,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-10,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-11,,,,,0,0,0,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-12,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-13,,,,,0.07,1,1,,,,,,,0.1,0.1,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-14,,,,,0.49,9.5,10.2,,,,,,,0.5,0.5,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-15,,,,,0,0,5.5,,,,,,,0.4,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-16,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-17,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-18,,,,,0.61,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-19,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-20,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-21,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-22,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-23,,,,,0.64,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-25,,,,,0.49,2,2,,,,,,,0.5,0.5,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-27,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-02-28,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-01,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-02,,,,,0.12,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-03,,,,,0.11,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-04,,,,,0,0,0,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-05,,,,,0,0,0,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-06,,,,,0,0,0,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-07,,,,,0.03,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-09,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-10,,,,,0.37,1,1,,,,,,,,,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-11,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-13,,,,,0.52,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-14,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-15,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-16,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-17,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-18,,,,,0.17,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-19,,,,,0.09,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-20,,,,,0.19,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-21,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-22,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-23,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-24,,,,,0.42,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-25,,,,,0.82,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-26,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-27,,,,,0.24,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-28,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-03-30,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-04-01,,2,0.25,,,,0,,,,,,,0,,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-04-02,,,,,0.09,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-04-03,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-04-04,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-04-05,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-04-06,,,,,0.15,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-04-07,,,,,0.38,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-04-08,,,,,0.67,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-04-09,,,,,0.01,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-04-10,,,,,0.02,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-04-11,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-04-12,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-04-13,,,,,0.06,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-04-14,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0044,"CRANSTON 4.2 ENE, RI US",41.7799,-71.4017,15.5,2022-04-16,,2,0.04,,,,0,,,,,,,0,,,,,,,,,,,
US1RIPR0082,"PROVIDENCE 1.6 NNW, RI US",41.8411,-71.43575,49.7,2022-01-01,,,,,0.02,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0082,"PROVIDENCE 1.6 NNW, RI US",41.8411,-71.43575,49.7,2022-01-02,,,,,0.36,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0082,"PROVIDENCE 1.6 NNW, RI US",41.8411,-71.43575,49.7,2022-01-03,,,,,0.01,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0082,"PROVIDENCE 1.6 NNW, RI US",41.8411,-71.43575,49.7,2022-01-04,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0082,"PROVIDENCE 1.6 NNW, RI US",41.8411,-71.43575,49.7,2022-01-05,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0082,"PROVIDENCE 1.6 NNW, RI US",41.8411,-71.43575,49.7,2022-01-06,,,,,0.26,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0082,"PROVIDENCE 1.6 NNW, RI US",41.8411,-71.43575,49.7,2022-01-07,,,,,0.21,2.5,2.5,,,,,,,0.2,0.2,,,,,,,,,,
US1RIPR0082,"PROVIDENCE 1.6 NNW, RI US",41.8411,-71.43575,49.7,2022-01-08,,,,,0.17,,,,,,,,,,,,,,,,,,,,
US1RIPR0082,"PROVIDENCE 1.6 NNW, RI US",41.8411,-71.43575,49.7,2022-01-09,,,,,0,0,,,,,,,,,0,,,,,,,,,,
US1RIPR0082,"PROVIDENCE 1.6 NNW, RI US",41.8411,-71.43575,49.7,2022-01-10,,,,,0.05,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0082,"PROVIDENCE 1.6 NNW, RI US",41.8411,-71.43575,49.7,2022-01-11,,,,,0,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0082,"PROVIDENCE 1.6 NNW, RI US",41.8411,-71.43575,49.7,2022-01-12,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0082,"PROVIDENCE 1.6 NNW, RI US",41.8411,-71.43575,49.7,2022-01-13,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0082,"PROVIDENCE 1.6 NNW, RI US",41.8411,-71.43575,49.7,2022-01-14,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0082,"PROVIDENCE 1.6 NNW, RI US",41.8411,-71.43575,49.7,2022-01-15,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0082,"PROVIDENCE 1.6 NNW, RI US",41.8411,-71.43575,49.7,2022-01-16,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0082,"PROVIDENCE 1.6 NNW, RI US",41.8411,-71.43575,49.7,2022-01-17,,,,,0.87,0,0,,,,,,,,,,,,,,,,,,
US1RIPR0082,"PROVIDENCE 1.6 NNW, RI US",41.8411,-71.43575,49.7,2022-01-18,,,,,0.36,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0082,"PROVIDENCE 1.6 NNW, RI US",41.8411,-71.43575,49.7,2022-01-19,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RIPR0082,"PROVIDENCE 1.6 NNW, RI US",41.8411,-71.43575,49.7,2022-01-20,,,,,0.06,0,0,,,,,,,0,0,,,,,,,,,,
